지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
90,속초,2021-02-05,5.1,-.4,102,9.2,1444
90,속초,2021-02-06,8.7,5.1,18,12.5,1322
90,속초,2021-02-07,3.9,-.5,2214,9.1,54
90,속초,2021-02-08,-1.2,-3.9,2302,1.5,1148
90,속초,2021-02-09,1.7,-4.8,315,7.3,1540
90,속초,2021-02-10,5.8,1.5,701,10.4,1458
90,속초,2021-02-11,6.1,.6,658,10.7,1519
90,속초,2021-02-12,6.7,1.5,205,13.8,1427
90,속초,2021-02-13,4,.3,651,8.1,1305
90,속초,2021-02-14,5.9,.9,310,11.1,1134
90,속초,2021-02-15,3.1,-3.2,2349,8.5,1132
90,속초,2021-02-16,-2.9,-6.2,2330,.7,1336
90,속초,2021-02-17,-7.5,-10,728,-4.2,1442
90,속초,2021-02-18,-4,-10.1,544,1.8,1525
90,속초,2021-02-19,5.7,-4.3,209,11.1,1454
90,속초,2021-02-20,12.7,7.9,58,17.8,1445
90,속초,2021-02-21,7.4,3.1,2314,14.4,139
90,속초,2021-02-22,4,1.9,2256,7.6,1236
90,속초,2021-02-23,.6,-2.5,2139,3.6,1116
90,속초,2021-02-24,1,-2.7,711,5.4,1503
90,속초,2021-02-25,2.9,-1.9,36,7,1418
90,속초,2021-02-26,4.5,.2,338,7.7,1405
90,속초,2021-02-27,3.9,1.7,2240,6.5,1616
90,속초,2021-02-28,6.1,-1.5,702,10.7,1335
90,속초,2021-03-01,2,-.4,1857,10,213
90,속초,2021-03-02,-1.3,-4.1,2337,.5,1519
90,속초,2021-03-03,2.1,-4.5,201,7.4,1456
90,속초,2021-03-04,5.9,.7,51,10.5,1453
90,속초,2021-03-05,9.5,1.5,704,16.5,1708
90,속초,2021-03-06,.5,-1.1,1849,10.3,3
90,속초,2021-03-07,1.7,-.9,1,5.1,1243
90,속초,2021-03-08,2.7,-.3,716,6.5,1125
90,속초,2021-03-09,8.1,-.3,427,15.2,1634
90,속초,2021-03-10,7.4,2.2,2359,11.5,203
90,속초,2021-03-11,10.6,1.8,156,16.1,1539
90,속초,2021-03-12,6.6,5.1,1933,10.6,2
90,속초,2021-03-13,6,2.4,700,10.1,1409
90,속초,2021-03-14,8,3,318,13.2,1255
90,속초,2021-03-15,10.6,4,328,14.2,2200
90,속초,2021-03-16,10.5,4.8,2322,15.9,1056
90,속초,2021-03-17,7.3,2.8,448,10.3,1122
90,속초,2021-03-18,7.1,5.2,58,9.1,954
90,속초,2021-03-19,7.4,6.2,545,9,1646
90,속초,2021-03-20,7.4,5.7,2333,9.9,912
90,속초,2021-03-21,7.3,4.7,2354,11.6,1338
90,속초,2021-03-22,8.1,3,648,12.8,1555
90,속초,2021-03-23,12.8,6.5,533,18.9,1612
90,속초,2021-03-24,13.8,9.5,604,17.8,1457
90,속초,2021-03-25,14.3,9.5,624,18.7,1908
90,속초,2021-03-26,13.6,10.1,536,17.9,1309
90,속초,2021-03-27,9.1,7.3,610,11.4,1151
90,속초,2021-03-28,12.4,7.9,211,17.3,1449
90,속초,2021-03-29,13.8,9.4,2354,18.6,1446
90,속초,2021-03-30,12.2,7.2,2331,18.6,1203
90,속초,2021-03-31,11.1,5.4,420,15.2,1226
90,속초,2021-04-01,10,7.3,528,13.1,1247
90,속초,2021-04-02,11.3,7.3,550,15.5,1306
90,속초,2021-04-03,10.1,9.2,1756,11.4,10
90,속초,2021-04-04,7.5,3,2353,10.8,1310
90,속초,2021-04-05,8.9,2,628,14.2,1459
90,속초,2021-04-06,14.1,5.4,402,20.4,1111
90,속초,2021-04-07,14.6,9.2,635,17.6,1229
90,속초,2021-04-08,11,7.8,725,14.1,1422
90,속초,2021-04-09,9.4,4.2,2358,12.8,1200
90,속초,2021-04-10,9.4,2.1,424,14.7,1454
90,속초,2021-04-11,12.2,6.6,220,18.2,1314
90,속초,2021-04-12,11,8.9,528,14.7,1430
90,속초,2021-04-13,13.5,8.8,31,19.5,1353
90,속초,2021-04-14,10.7,5.2,600,15.1,1807
90,속초,2021-04-15,12.4,8,2226,16.5,1040
90,속초,2021-04-16,14.5,8.7,12,18.8,1338
90,속초,2021-04-17,11.1,7.2,2026,16.4,1045
90,속초,2021-04-18,12.1,7.6,545,15,2056
90,속초,2021-04-19,18.2,10.5,439,23.8,1550
90,속초,2021-04-20,16.8,11.6,2113,23.5,910
90,속초,2021-04-21,13.9,8.3,421,17.5,1443
90,속초,2021-04-22,13.9,10.9,411,17.9,1103
90,속초,2021-04-23,11.7,11,2111,13.4,1229
90,속초,2021-04-24,12.9,9.5,2302,17.6,1644
90,속초,2021-04-25,11.7,6.5,2226,16,1138
90,속초,2021-04-26,11.7,4.8,358,17,1339
90,속초,2021-04-27,15.8,10.5,4,20.3,1250
90,속초,2021-04-28,18.2,13.6,2356,22.6,1339
90,속초,2021-04-29,11.8,9.7,2325,16.7,1019
90,속초,2021-04-30,9.9,7.7,655,13.4,1030
90,속초,2021-05-01,9.7,8.1,2353,12.1,1321
90,속초,2021-05-02,13.4,7.6,243,16.9,1218
90,속초,2021-05-03,17.4,13.9,2009,22.7,1044
90,속초,2021-05-04,16.2,10.8,2309,19.7,240
90,속초,2021-05-05,17,10.8,1,21.9,1441
90,속초,2021-05-06,19.1,13.5,141,26.4,1325
90,속초,2021-05-07,18.8,14,1118,23.6,1006
90,속초,2021-05-08,18.7,14,10,24.3,1408
90,속초,2021-05-09,18.4,14,547,23.5,1631
90,속초,2021-05-10,16.2,10.2,2342,19.6,1156
90,속초,2021-05-11,14.1,7.7,532,19,1244
90,속초,2021-05-12,13.7,8.2,340,19.1,1204
90,속초,2021-05-13,15.2,10.5,520,19.8,1309
90,속초,2021-05-14,16.1,12.1,411,21.1,1409
90,속초,2021-05-15,16,14.8,415,19,1227
90,속초,2021-05-16,12.6,9.9,1813,15.8,6
90,속초,2021-05-17,12.9,10,2358,15.7,1402
90,속초,2021-05-18,15.3,9.1,54,20.7,1612
90,속초,2021-05-19,22.4,14.1,124,28.6,1042
90,속초,2021-05-20,17,14.3,2359,22.5,1204
90,속초,2021-05-21,15.1,12.7,541,18.3,1746
90,속초,2021-05-22,21,13.8,34,28.3,1430
90,속초,2021-05-23,23.7,16.6,4,29.8,1428
90,속초,2021-05-24,20.9,15.8,2355,24.8,1148
90,속초,2021-05-25,15.7,11.8,1048,20.3,1441
90,속초,2021-05-26,20.4,13.7,518,26.2,1649
90,속초,2021-05-27,16,13,2321,22.4,8
90,속초,2021-05-28,15.6,13,730,21.1,1712
90,속초,2021-05-29,15.8,12.6,456,19.3,1700
90,속초,2021-05-30,17.8,11.8,355,22.3,1411
90,속초,2021-05-31,16.3,14,238,20.6,1523
90,속초,2021-06-01,16.2,13.3,358,18.6,1440
90,속초,2021-06-02,17.1,13.9,521,21.3,943
90,속초,2021-06-03,15.9,14,2342,18.4,1338
90,속초,2021-06-04,21.3,12.9,517,26.8,1451
90,속초,2021-06-05,23.2,19.6,529,28.2,1615
90,속초,2021-06-06,22.9,19,2202,27.4,1617
90,속초,2021-06-07,24.5,19.9,555,30,1150
90,속초,2021-06-08,20.2,17.6,2315,23.7,1302
90,속초,2021-06-09,19.9,17,457,23.2,1025
90,속초,2021-06-10,18.9,17.7,312,20.8,1401
90,속초,2021-06-11,23.5,18,242,29.4,1245
90,속초,2021-06-12,21.9,17.8,2354,25.6,1531
90,속초,2021-06-13,19.3,15.2,448,23.2,1519
90,속초,2021-06-14,20.3,18,1,23.3,1214
90,속초,2021-06-15,20.1,19.4,2358,21.1,1535
90,속초,2021-06-16,19,17.7,2231,21.2,1058
90,속초,2021-06-17,18.7,16.2,558,21.1,1250
90,속초,2021-06-18,22.5,17.9,42,28.7,1540
90,속초,2021-06-19,21,18.4,455,23.9,1145
90,속초,2021-06-20,20.7,18.5,510,23.4,1044
90,속초,2021-06-21,18.8,16.4,2350,20.9,941
90,속초,2021-06-22,17.4,16.2,502,19.4,1347
90,속초,2021-06-23,18.5,15.6,2359,22.9,1038
90,속초,2021-06-24,19.4,14,508,23.9,1238
90,속초,2021-06-25,20.8,16.5,503,24.9,1336
90,속초,2021-06-26,20.3,18.8,122,22.7,1524
90,속초,2021-06-27,21.4,18.3,524,25,1217
90,속초,2021-06-28,21.5,19.1,2357,24.5,1104
90,속초,2021-06-29,21.9,17.4,524,25.8,1547
90,속초,2021-06-30,21.4,18.9,427,24.3,1157
90,속초,2021-07-01,22.5,18.9,533,26.4,1211
90,속초,2021-07-02,22.6,20.7,2214,25.6,1459
90,속초,2021-07-03,21.1,19.7,514,24.6,1136
90,속초,2021-07-04,20.5,19.2,2356,21.7,859
90,속초,2021-07-05,24.8,18.1,331,29.9,1313
90,속초,2021-07-06,23.4,20.6,325,26.7,1207
90,속초,2021-07-07,23.6,19.9,502,26.7,1430
90,속초,2021-07-08,23.5,22.1,140,27.3,1414
90,속초,2021-07-09,23.3,20.6,2356,27.1,1120
90,속초,2021-07-10,22.8,19.7,240,26.6,1415
90,속초,2021-07-11,26.7,21.4,425,31.2,1222
90,속초,2021-07-12,26.5,23.5,342,29.9,1045
90,속초,2021-07-13,25.9,23.4,307,29.4,1303
90,속초,2021-07-14,26.3,24.6,8,29.3,1407
90,속초,2021-07-15,27,25.1,528,30.1,1459
90,속초,2021-07-16,26.6,23.8,502,30.8,1534
90,속초,2021-07-17,25.2,22.7,407,28.4,923
90,속초,2021-07-18,26.3,22.4,505,30,1352
90,속초,2021-07-19,27,23.1,518,31.2,1516
90,속초,2021-07-20,26.8,23.6,528,30.5,1344
90,속초,2021-07-21,27.1,23.9,529,31.4,1117
90,속초,2021-07-22,25.9,21.8,428,30.7,1517
90,속초,2021-07-23,26.3,22.6,342,30.8,1250
90,속초,2021-07-24,26.6,23.4,2355,30.4,1201
90,속초,2021-07-25,26.4,22.6,518,30.3,1554
90,속초,2021-07-26,27.3,24.7,133,31.2,1338
90,속초,2021-07-27,27.6,24.2,2339,31.7,1115
90,속초,2021-07-28,27.1,22.9,405,31.6,1141
90,속초,2021-07-29,27.4,22.9,502,32.1,1502
90,속초,2021-07-30,28.4,23.9,520,32.9,1416
90,속초,2021-07-31,28.4,25.2,547,33.2,1035
90,속초,2021-08-01,27.7,25,355,31.4,1103
90,속초,2021-08-02,26.5,24.6,629,29.6,1205
90,속초,2021-08-03,27.9,24.5,505,31.8,1159
90,속초,2021-08-04,29.2,25.6,201,33.8,1036
90,속초,2021-08-05,29.1,24.6,404,33.5,1211
90,속초,2021-08-06,27.1,22.9,1700,33.1,1251
90,속초,2021-08-07,26.5,22.8,6,30.1,1333
90,속초,2021-08-08,23.7,21.7,1921,26.7,1335
90,속초,2021-08-09,24.3,21.9,57,27.6,1222
90,속초,2021-08-10,23.6,20.4,548,28.4,1154
90,속초,2021-08-11,24.1,20.4,49,28.3,1357
90,속초,2021-08-12,24.2,21.7,303,27.4,1347
90,속초,2021-08-13,23.8,21.4,523,26.9,1018
90,속초,2021-08-14,22.7,20.9,2356,24.5,1558
90,속초,2021-08-15,22.1,19.8,203,25.1,1346
90,속초,2021-08-16,22.7,19.8,320,26.5,1337
90,속초,2021-08-17,21.6,20.4,938,24.2,1216
90,속초,2021-08-18,22,20.7,2321,23.8,1524
90,속초,2021-08-19,22.9,20.7,31,25.5,1258
90,속초,2021-08-20,23.6,20.9,603,27,1155
90,속초,2021-08-21,23.6,20.2,451,29.4,1747
90,속초,2021-08-22,27.5,24.9,1,30.9,1446
90,속초,2021-08-23,23.2,20,2206,26.3,951
90,속초,2021-08-24,21.2,19.6,531,22.8,1223
90,속초,2021-08-25,22.1,21.4,817,23,1407
90,속초,2021-08-26,24.4,20.9,607,29.1,2038
90,속초,2021-08-27,24.4,20.4,2313,28.1,48
90,속초,2021-08-28,25.8,21,54,30.8,1429
90,속초,2021-08-29,24.8,21,803,27.8,1120
90,속초,2021-08-30,23.8,19.9,2351,28.6,1052
90,속초,2021-08-31,21.1,17.1,2210,24.7,1145
90,속초,2021-09-01,19.1,16.9,211,21,1556
90,속초,2021-09-02,21.2,17.9,203,24.9,1235
90,속초,2021-09-03,21.3,17.9,550,25.8,1241
90,속초,2021-09-04,21.2,17.5,148,25.2,1237
90,속초,2021-09-05,21.1,18.2,418,24.4,1428
90,속초,2021-09-06,22.5,18.9,119,25.2,1327
90,속초,2021-09-07,19.1,17.4,727,22.3,1
90,속초,2021-09-08,20.3,17.4,2330,24.1,1443
90,속초,2021-09-09,21.8,16.8,549,26.3,1351
90,속초,2021-09-10,22.9,17.7,634,26.1,1234
90,속초,2021-09-11,24.8,19.5,638,28.2,1337
90,속초,2021-09-12,22.3,19,436,26.5,1042
90,속초,2021-09-13,21.8,18.4,2243,25.6,1137
90,속초,2021-09-14,21.4,17,502,26,1253
90,속초,2021-09-15,21.7,18.8,554,25.5,1220
90,속초,2021-09-16,20.7,17.3,428,25.2,1346
90,속초,2021-09-17,21.3,19,2211,24.7,1438
90,속초,2021-09-18,21.2,18.6,323,24.6,1308
90,속초,2021-09-19,20.8,17.2,305,24.2,1315
90,속초,2021-09-20,21.4,16.8,501,26.4,1409
90,속초,2021-09-21,22.5,18.5,315,28.8,1525
90,속초,2021-09-22,22.8,20.3,2355,26.5,1259
90,속초,2021-09-23,21.4,17.1,2138,26.1,1218
90,속초,2021-09-24,19.7,16.8,517,23.6,1057
90,속초,2021-09-25,18.2,17.1,2151,19.4,1114
90,속초,2021-09-26,19.8,16.7,2348,24,1055
90,속초,2021-09-27,19,16.1,442,22.6,1208
90,속초,2021-09-28,19.5,17.3,37,22.1,1215
90,속초,2021-09-29,18.1,16,2329,19.8,1308
90,속초,2021-09-30,19.4,14.6,556,24.8,1310
90,속초,2021-10-01,20,15.4,153,25.6,1038
90,속초,2021-10-02,20.1,16.3,657,24.6,950
90,속초,2021-10-03,22.3,16.9,622,27.4,1843
90,속초,2021-10-04,25.1,21.5,6,27,410
90,속초,2021-10-05,17.6,15.8,1823,21.6,1
90,속초,2021-10-06,16.5,15.6,1206,18.2,225
90,속초,2021-10-07,16.7,15.7,2119,19,1203
90,속초,2021-10-08,17.1,15.8,1,18.6,2221
90,속초,2021-10-09,18.8,17.4,127,20.7,1342
90,속초,2021-10-10,21.9,17.9,613,27.5,1251
90,속초,2021-10-11,15.9,14.1,727,20,119
90,속초,2021-10-12,16.9,13.6,247,20.9,1235
90,속초,2021-10-13,17.6,14.6,2342,22.1,1237
90,속초,2021-10-14,19.7,14,135,24.2,1349
90,속초,2021-10-15,16.9,14.8,2325,20.4,310
90,속초,2021-10-16,12.8,5.8,2355,18.9,937
90,속초,2021-10-17,6.3,2.2,703,10.8,1430
90,속초,2021-10-18,11.4,3.3,652,17.4,1351
90,속초,2021-10-19,10.6,6.9,2315,15.5,919
90,속초,2021-10-20,9.2,5.4,650,14,1159
90,속초,2021-10-21,10.7,6,155,15.5,1255
90,속초,2021-10-22,10.8,8.4,2329,15.2,1320
90,속초,2021-10-23,12.4,7.8,442,18.4,1419
90,속초,2021-10-24,13,8.4,555,19,1250
90,속초,2021-10-25,13.1,7.6,713,18.5,1135
90,속초,2021-10-26,15.9,8.9,619,21.1,1541
90,속초,2021-10-27,15.2,10.5,2131,19.5,1135
90,속초,2021-10-28,13.1,9.4,2212,18.4,1337
90,속초,2021-10-29,13.5,8.9,642,19.5,1134
90,속초,2021-10-30,13.9,9.6,236,19.9,1228
90,속초,2021-10-31,15.2,10.9,3,20.7,1106
90,속초,2021-11-01,14.5,11.8,2101,19,1320
90,속초,2021-11-02,11.9,9.2,517,14.3,1100
90,속초,2021-11-03,13.5,10.1,644,18.2,1326
90,속초,2021-11-04,13.7,9.3,725,19.4,1411
90,속초,2021-11-05,14,9.4,607,19.1,1231
90,속초,2021-11-06,13.9,10.3,353,19,1335
90,속초,2021-11-07,14.1,9.2,554,20.1,1202
90,속초,2021-11-08,11.5,6.7,2255,17.5,1037
90,속초,2021-11-09,7.1,5.1,505,8.8,1251
90,속초,2021-11-10,6.2,3.7,625,9,1257
90,속초,2021-11-11,6.5,3.9,627,10.2,1454
90,속초,2021-11-12,5.8,2.2,645,10,1255
90,속초,2021-11-13,9.2,.7,414,15.7,1434
90,속초,2021-11-14,12.9,9,751,17,1217
90,속초,2021-11-15,11.3,7.2,2246,15.1,1218
90,속초,2021-11-16,9.9,5.5,2302,15.1,1109
90,속초,2021-11-17,9.8,4.1,708,14.6,1346
90,속초,2021-11-18,14.6,8.3,4,17.6,1144
90,속초,2021-11-19,15.8,12,2204,19.6,1329
90,속초,2021-11-20,11.8,8.1,2305,16,1034
90,속초,2021-11-21,12.2,8.9,56,16.5,1253
90,속초,2021-11-22,4.4,.4,2344,14.5,35
90,속초,2021-11-23,1.1,-1.8,625,5,1322
90,속초,2021-11-24,6.1,0,107,9.5,2050
90,속초,2021-11-25,8.7,4.7,2312,11.8,1355
90,속초,2021-11-26,5.8,2.8,2336,10.3,1404
90,속초,2021-11-27,3.4,-.7,657,9,1340
90,속초,2021-11-28,8.8,.4,1,15.6,1420
90,속초,2021-11-29,11.7,7,29,14.3,1126
90,속초,2021-11-30,7.6,2.2,2356,10.9,1544
90,속초,2021-12-01,.1,-1.7,2336,2.4,1
90,속초,2021-12-02,3.7,-2,107,7,2109
90,속초,2021-12-03,3.8,-.4,2342,7.5,235
90,속초,2021-12-04,3,-.9,31,7.8,1428
90,속초,2021-12-05,4.7,-.2,532,12,1425
90,속초,2021-12-06,8.7,2.2,540,13.5,1210
90,속초,2021-12-07,7,3.8,2359,10.6,1219
90,속초,2021-12-08,6.4,3.1,443,12.1,1342
90,속초,2021-12-09,7.9,3.4,542,12.6,1222
90,속초,2021-12-10,9,4,509,13.9,1406
90,속초,2021-12-11,8.3,4.3,626,12.6,1342
90,속초,2021-12-12,4.7,-1.7,2350,9.5,107
90,속초,2021-12-13,.2,-5.7,708,5.2,1547
90,속초,2021-12-14,5.7,-1.1,131,9.1,2215
90,속초,2021-12-15,8.7,6.6,534,10.8,1138
90,속초,2021-12-16,8.3,5.4,408,12.2,1257
90,속초,2021-12-17,-2.3,-8.6,2340,8,1
90,속초,2021-12-18,-2.3,-8.8,53,2.5,1421
90,속초,2021-12-19,2.1,-2.3,712,6,2326
90,속초,2021-12-20,8.4,3.7,234,11.5,1401
90,속초,2021-12-21,8.9,4.7,2217,13,1305
90,속초,2021-12-22,3.3,-.9,613,6.8,1240
90,속초,2021-12-23,3.2,-1.4,539,8.1,1133
90,속초,2021-12-24,1.9,-1.3,2344,4.9,448
90,속초,2021-12-25,-7.1,-13.5,2400,-.7,26
90,속초,2021-12-26,-10.4,-14.9,721,-6.8,1211
90,속초,2021-12-27,-5.3,-13,339,-1,1324
90,속초,2021-12-28,.4,-8.1,615,5.2,1405
90,속초,2021-12-29,4,.5,2351,6.6,1217
90,속초,2021-12-30,-2.6,-6,2352,.6,1
90,속초,2021-12-31,-4.6,-8,606,-.9,1431
93,북춘천,2021-01-01,-6.8,-15.3,810,.4,1453
93,북춘천,2021-01-02,-5.8,-11.8,816,-.8,1343
93,북춘천,2021-01-03,-8.1,-14.5,755,-.9,1440
93,북춘천,2021-01-04,-6.4,-14.5,713,-.7,1553
93,북춘천,2021-01-05,-6.8,-13.2,2348,-1.9,1358
93,북춘천,2021-01-06,-10,-17.7,758,-4,1539
93,북춘천,2021-01-07,-15.2,-19.1,2210,-7.4,31
93,북춘천,2021-01-08,-17.3,-22.5,636,-10.9,1538
93,북춘천,2021-01-09,-15.3,-22,719,-7.6,1457
93,북춘천,2021-01-10,-12.1,-19.8,651,-4.8,1457
93,북춘천,2021-01-11,-11.5,-16.7,555,-6,1616
93,북춘천,2021-01-12,-9.2,-16.4,540,-2.9,1604
93,북춘천,2021-01-13,-.6,-6.2,1,5.5,1707
93,북춘천,2021-01-14,-3,-9.3,759,5.7,1546
93,북춘천,2021-01-15,-.9,-7.2,150,7.3,1813
93,북춘천,2021-01-16,-5,-11,2322,-.2,1434
93,북춘천,2021-01-17,-7.8,-15.6,807,-1.6,1506
93,북춘천,2021-01-18,-5.8,-13.1,2358,-1,1538
93,북춘천,2021-01-19,-11.2,-18.2,713,-3.2,1625
93,북춘천,2021-01-20,-7.9,-15.9,721,2.1,1612
93,북춘천,2021-01-21,-.8,-6,1,3.4,1436
93,북춘천,2021-01-22,2.5,.4,5,5.1,1424
93,북춘천,2021-01-23,5.3,1.7,10,9.1,1301
93,북춘천,2021-01-24,2.8,-3.1,806,11.5,1612
93,북춘천,2021-01-25,1.8,-3.8,708,11.5,1554
93,북춘천,2021-01-26,1.6,-.2,703,4.3,1610
93,북춘천,2021-01-27,.1,-5,744,7.3,1530
93,북춘천,2021-01-28,-4.2,-9.8,2358,.1,1355
93,북춘천,2021-01-29,-9.6,-15.6,741,-4.4,1615
93,북춘천,2021-01-30,-7,-12.7,214,.2,1631
93,북춘천,2021-01-31,-3,-12.4,723,5.3,1559
93,북춘천,2021-02-01,3.3,0,321,10.6,1513
93,북춘천,2021-02-02,-4.9,-8.4,709,.4,1
93,북춘천,2021-02-03,-4.7,-12.7,743,1.4,1446
93,북춘천,2021-02-04,-5.1,-13.4,753,-.7,1545
93,북춘천,2021-02-05,-1.9,-9.5,303,4.3,1553
93,북춘천,2021-02-06,4.9,1.1,36,8.8,1543
93,북춘천,2021-02-07,2.4,-2.4,2138,10,1301
93,북춘천,2021-02-08,-3.7,-7.6,639,.7,1445
93,북춘천,2021-02-09,-3.1,-10.4,738,4.8,1608
93,북춘천,2021-02-10,.2,-7.3,731,7.2,1432
93,북춘천,2021-02-11,.8,-5.1,701,9.2,1557
93,북춘천,2021-02-12,1.9,-5.3,706,13.4,1627
93,북춘천,2021-02-13,2.7,-5.6,738,14.5,1620
93,북춘천,2021-02-14,5.7,-1.2,238,13.3,1508
93,북춘천,2021-02-15,1.3,-5.4,2348,5.1,26
93,북춘천,2021-02-16,-5,-9.1,733,-.8,1233
93,북춘천,2021-02-17,-8.8,-11.3,2400,-5.2,1612
93,북춘천,2021-02-18,-7.8,-14.2,657,-1.3,1629
93,북춘천,2021-02-19,-1.5,-11.8,659,6.5,2328
93,북춘천,2021-02-20,7.3,-.6,2349,15.5,1429
93,북춘천,2021-02-21,8,-3.1,705,19.7,1609
93,북춘천,2021-02-22,6.7,0,657,15.8,1341
93,북춘천,2021-02-23,-.2,-5.8,735,6.5,1606
93,북춘천,2021-02-24,-.3,-8.3,718,9.9,1618
93,북춘천,2021-02-25,-.6,-5.3,504,6,1603
93,북춘천,2021-02-26,3.3,-6.9,653,12.7,1401
93,북춘천,2021-02-27,4.8,-3.4,719,13.4,1557
93,북춘천,2021-02-28,4.6,-4.4,646,11.2,1435
93,북춘천,2021-03-01,2.4,-.8,2247,5.6,1114
93,북춘천,2021-03-02,0,-3.4,2348,4.2,1606
93,북춘천,2021-03-03,.5,-4.7,236,7.2,1641
93,북춘천,2021-03-04,2.6,-2,430,10.5,1554
93,북춘천,2021-03-05,4.4,-2.3,340,15.1,1652
93,북춘천,2021-03-06,3.2,1.1,218,7.1,538
93,북춘천,2021-03-07,3.9,-1.2,400,11.3,1711
93,북춘천,2021-03-08,4.3,-3.7,620,13.8,1611
93,북춘천,2021-03-09,4.5,-3.3,636,14.1,1638
93,북춘천,2021-03-10,5.8,-2.8,700,16,1629
93,북춘천,2021-03-11,8,-1.5,640,16.9,1505
93,북춘천,2021-03-12,8.8,5.3,701,12.6,1058
93,북춘천,2021-03-13,7.5,.2,700,14.7,1709
93,북춘천,2021-03-14,7.3,-.4,707,15.3,1515
93,북춘천,2021-03-15,8.8,-.1,647,15.2,1527
93,북춘천,2021-03-16,9.8,3.2,2339,15.3,1508
93,북춘천,2021-03-17,7.6,-1.7,608,18.1,1607
93,북춘천,2021-03-18,9.7,-.7,618,18.1,1531
93,북춘천,2021-03-19,12.6,8,621,19.3,1520
93,북춘천,2021-03-20,9,7.8,2359,11.1,207
93,북춘천,2021-03-21,6.3,2.6,2257,10.2,1522
93,북춘천,2021-03-22,5.3,-1.8,651,12,1528
93,북춘천,2021-03-23,7.3,-2.4,612,17.2,1554
93,북춘천,2021-03-24,8.1,-.3,618,16.9,1508
93,북춘천,2021-03-25,10.3,1,629,20.6,1551
93,북춘천,2021-03-26,10.8,1.3,631,21.1,1652
93,북춘천,2021-03-27,9.2,4.8,612,15.1,1322
93,북춘천,2021-03-28,10,9,2336,11,639
93,북춘천,2021-03-29,10.5,4.5,2400,16.3,1424
93,북춘천,2021-03-30,9,-.6,556,19.4,1604
93,북춘천,2021-03-31,11.8,.6,618,22.8,1558
93,북춘천,2021-04-01,14.1,5.3,641,21.8,1229
93,북춘천,2021-04-02,16.9,9.9,646,23.9,1502
93,북춘천,2021-04-03,12.1,9.6,2248,14.7,1032
93,북춘천,2021-04-04,9.4,3.8,2357,13.2,1434
93,북춘천,2021-04-05,9.1,-.1,647,18.3,1641
93,북춘천,2021-04-06,11.5,4.5,610,20.5,1426
93,북춘천,2021-04-07,11.8,2.7,621,20.4,1336
93,북춘천,2021-04-08,10.8,2.5,620,18.6,1407
93,북춘천,2021-04-09,10.8,3.6,307,17.5,1627
93,북춘천,2021-04-10,10.2,1.4,601,18.7,1507
93,북춘천,2021-04-11,12.9,2.9,632,21.8,1458
93,북춘천,2021-04-12,12.2,9.6,606,19,1125
93,북춘천,2021-04-13,12,7.3,2400,16.7,1215
93,북춘천,2021-04-14,8.2,1,617,15.8,1444
93,북춘천,2021-04-15,9.7,1.4,602,18.8,1520
93,북춘천,2021-04-16,10.2,5.2,354,15.5,1641
93,북춘천,2021-04-17,5.9,1.5,2359,12.8,1136
