지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi)
100,대관령,2020-09-18,15.4,13.3,542,19.4,1403
100,대관령,2020-09-19,15.2,11.2,2317,20.2,1450
100,대관령,2020-09-20,12.2,5.5,2321,19.1,1348
100,대관령,2020-09-21,10.2,3,528,17.4,1207
100,대관령,2020-09-22,10,3.7,537,15.6,1433
100,대관령,2020-09-23,11.2,5.5,355,13.4,1506
100,대관령,2020-09-24,12.5,11.1,341,13.6,2323
100,대관령,2020-09-25,13,12,2304,14.6,313
100,대관령,2020-09-26,12.3,11.6,43,14.8,1307
100,대관령,2020-09-27,11.5,5.6,2353,16.1,1358
100,대관령,2020-09-28,11,3.1,638,20.2,1353
100,대관령,2020-09-29,11.4,4,512,20,1319
100,대관령,2020-09-30,12,7.5,610,16.7,1111
100,대관령,2020-10-01,12.1,10.3,733,15.4,1344
100,대관령,2020-10-02,15,12,43,19.7,1424
100,대관령,2020-10-03,14.7,13.1,428,18.7,1407
100,대관령,2020-10-04,12.9,5.8,2359,17,1321
100,대관령,2020-10-05,7.6,2,616,13.3,1425
100,대관령,2020-10-06,6.3,-.9,609,15.3,1218
100,대관령,2020-10-07,7.2,1.7,625,13,1058
100,대관령,2020-10-08,9.9,5.5,35,13.4,1402
100,대관령,2020-10-09,10.5,9.5,1,12.9,1206
100,대관령,2020-10-10,10,8.3,639,12.9,1214
100,대관령,2020-10-11,9.7,3.9,619,16.3,1235
100,대관령,2020-10-12,11.5,5.8,550,19,1344
100,대관령,2020-10-13,8.1,4.4,2209,14,1313
100,대관령,2020-10-14,7.1,1.8,2337,14.1,1345
100,대관령,2020-10-15,4.9,-.5,453,13,1351
100,대관령,2020-10-16,6.2,-1.5,550,13.7,1224
100,대관령,2020-10-17,6.7,.4,700,15.5,1330
100,대관령,2020-10-18,6.3,-2.7,646,16.6,1327
100,대관령,2020-10-19,6.3,-1,626,15.9,1149
100,대관령,2020-10-20,6.7,-1.6,701,16.7,1312
100,대관령,2020-10-21,6.9,.2,307,12.9,1603
100,대관령,2020-10-22,9.5,4.4,2358,14.6,1103
100,대관령,2020-10-23,3.9,-.9,713,10.1,1413
100,대관령,2020-10-24,3.5,-2.8,312,9.1,1332
100,대관령,2020-10-25,6.9,1.2,621,14.1,1356
100,대관령,2020-10-26,4.9,-3.5,644,16.1,1252
100,대관령,2020-10-27,7.2,-2.1,706,18.3,1404
100,대관령,2020-10-28,9.1,.3,2352,16.3,1316
100,대관령,2020-10-29,2.5,-4.6,647,11.6,1155
100,대관령,2020-10-30,3.6,-4,704,10.5,1350
100,대관령,2020-10-31,6.1,-1,534,12.8,1355
100,대관령,2020-11-01,8.4,7.3,21,9.8,1513
100,대관령,2020-11-02,6.3,-.2,2049,11.1,1410
100,대관령,2020-11-03,.2,-3.5,2400,4.5,1
100,대관령,2020-11-04,-.3,-5.8,532,6.5,1354
100,대관령,2020-11-05,6,-3.9,409,14.1,1408
100,대관령,2020-11-06,9.7,5,712,14.5,1302
100,대관령,2020-11-07,10.3,6.8,2357,13.8,1306
100,대관령,2020-11-08,5.3,-1.4,2400,10.6,1210
100,대관령,2020-11-09,.4,-6,653,5.7,1404
100,대관령,2020-11-10,.8,-6.6,647,8.5,1402
100,대관령,2020-11-11,1.6,-6.3,706,12.3,1303
100,대관령,2020-11-12,5.2,-5.6,706,14.8,1420
100,대관령,2020-11-13,6,-1.3,2353,13.9,1328
100,대관령,2020-11-14,2.8,-4.5,504,13.6,1358
100,대관령,2020-11-15,6.7,-1,23,12.6,1326
100,대관령,2020-11-16,7.3,-.3,730,13,1149
100,대관령,2020-11-17,10.7,3.2,725,16.1,1414
100,대관령,2020-11-18,14.8,10.3,225,16.6,1412
100,대관령,2020-11-19,12.8,4.5,2331,18.3,842
100,대관령,2020-11-20,0,-3.3,2355,4.5,1
100,대관령,2020-11-21,1.2,-5,303,6,1546
100,대관령,2020-11-22,2.5,-.3,2350,4.8,1456
100,대관령,2020-11-23,-1.5,-5,652,4.3,1351
100,대관령,2020-11-24,-.6,-6.4,219,4.7,1425
100,대관령,2020-11-25,-.4,-3.7,2356,4.2,1212
100,대관령,2020-11-26,-.7,-5.4,721,6.1,1342
100,대관령,2020-11-27,-.1,-3.6,2359,3.2,1210
100,대관령,2020-11-28,-4.2,-7,2358,-.4,1348
100,대관령,2020-11-29,-4.9,-7.5,716,-.8,1242
100,대관령,2020-11-30,-5,-8.9,2348,.8,1400
100,대관령,2020-12-01,-4.7,-12.7,720,3.8,1336
100,대관령,2020-12-02,-2.7,-5.2,2328,1.2,1437
100,대관령,2020-12-03,-3.6,-10.2,2340,1.3,1341
100,대관령,2020-12-04,-6.2,-13.9,631,1.4,1442
100,대관령,2020-12-05,-2.7,-6,50,1.4,1337
100,대관령,2020-12-06,-.8,-3.9,349,3,1333
100,대관령,2020-12-07,-.9,-6,2338,3.2,1257
100,대관령,2020-12-08,-5.9,-11.2,710,1.2,1510
100,대관령,2020-12-09,-4.8,-13.9,455,3,1340
100,대관령,2020-12-10,.3,-2.6,302,3.6,1335
100,대관령,2020-12-11,.5,-1.8,650,4.1,1222
100,대관령,2020-12-12,-1.4,-4,2317,2.5,1416
100,대관령,2020-12-13,-6,-11.6,2345,-2.3,1524
100,대관령,2020-12-14,-13.1,-15.9,2338,-9.7,1356
100,대관령,2020-12-15,-14.2,-17.7,406,-10.5,1255
100,대관령,2020-12-16,-13.5,-17.9,415,-9.3,1416
100,대관령,2020-12-17,-11.4,-18.2,352,-4.5,1356
100,대관령,2020-12-18,-5.8,-10.5,2355,-2.3,1340
100,대관령,2020-12-19,-10.2,-15.3,255,-5,1147
100,대관령,2020-12-20,-9,-14.2,726,-3,1333
100,대관령,2020-12-21,-5.8,-10.5,709,-1.5,1339
100,대관령,2020-12-22,-3.4,-9,39,-.4,1407
100,대관령,2020-12-23,0,-3.1,159,2.2,1337
100,대관령,2020-12-24,-1.5,-6.5,2321,1.6,206
100,대관령,2020-12-25,-6.5,-9.5,616,-3.3,1427
100,대관령,2020-12-26,-2.3,-6.5,1,1.5,1359
100,대관령,2020-12-27,-1.1,-4.2,19,5.3,1343
100,대관령,2020-12-28,1,-4.9,2347,8,1508
100,대관령,2020-12-29,-3,-8,423,4.5,1207
100,대관령,2020-12-30,-14.2,-18.3,2332,-5.4,1
100,대관령,2020-12-31,-14.5,-20.2,657,-8.5,1420
101,춘천,2020-01-01,-4.3,-9.3,10,1.3,1528
101,춘천,2020-01-02,-2.5,-7.4,242,3.4,1506
101,춘천,2020-01-03,-2.3,-7.6,727,5.7,1523
101,춘천,2020-01-04,-2.3,-8.7,810,7.1,1546
101,춘천,2020-01-05,-2.4,-8.1,820,4.9,1446
101,춘천,2020-01-06,-.7,-4.2,325,1.5,2324
101,춘천,2020-01-07,4.2,1.4,1,6.5,2358
101,춘천,2020-01-08,5,2,2350,7.8,1535
101,춘천,2020-01-09,.2,-3.1,2337,3.6,1541
101,춘천,2020-01-10,-1.7,-5,545,4,1608
101,춘천,2020-01-11,-1.4,-5.9,622,4.5,1519
101,춘천,2020-01-12,-1,-4.3,845,3.1,1446
101,춘천,2020-01-13,-2.6,-6.7,804,1.8,1516
101,춘천,2020-01-14,-4.3,-9.3,754,2.6,1613
101,춘천,2020-01-15,-4.3,-9.5,749,2.6,1526
101,춘천,2020-01-16,-4.1,-8.6,740,3.1,1537
101,춘천,2020-01-17,-2.2,-7.9,740,6,1546
101,춘천,2020-01-18,-.6,-6,823,7.1,1549
101,춘천,2020-01-19,-1.2,-4.3,646,3,1606
101,춘천,2020-01-20,-.6,-6.1,821,4.9,1420
101,춘천,2020-01-21,-2.5,-8.8,736,4.8,1546
101,춘천,2020-01-22,-.1,-3.1,28,5.1,1626
101,춘천,2020-01-23,2,-3.9,821,11.2,1553
101,춘천,2020-01-24,1.3,-4.9,711,8.9,1538
101,춘천,2020-01-25,2.5,-.8,235,8.3,1532
101,춘천,2020-01-26,4.1,-2.1,604,10.5,1423
101,춘천,2020-01-27,6.1,4.9,415,7.1,1349
101,춘천,2020-01-28,6,.1,2400,10.2,1328
101,춘천,2020-01-29,2,-3.2,728,8.3,1513
101,춘천,2020-01-30,2.5,-1.5,719,8.5,1257
101,춘천,2020-01-31,3.1,-.6,2358,8.9,1535
101,춘천,2020-02-01,.4,-4,546,6.6,1525
101,춘천,2020-02-02,.5,-4.5,743,5.5,1527
101,춘천,2020-02-03,.4,-3.9,2359,4.5,1503
101,춘천,2020-02-04,-2.1,-9,755,4,1510
101,춘천,2020-02-05,-6.8,-10.7,801,-2,1522
101,춘천,2020-02-06,-6.4,-13,735,1.6,1559
101,춘천,2020-02-07,-3.3,-9.7,324,3.2,1610
101,춘천,2020-02-08,-1.3,-5.4,824,4.5,1440
101,춘천,2020-02-09,-1.4,-9.1,739,4.5,1500
101,춘천,2020-02-10,2.2,-4.1,748,10.2,1559
101,춘천,2020-02-11,3,-5.5,728,13.5,1610
101,춘천,2020-02-12,4.8,1.4,406,7.5,1558
101,춘천,2020-02-13,7.3,2.7,2356,13.2,1519
101,춘천,2020-02-14,5.7,1.1,509,14.2,1621
101,춘천,2020-02-15,7.6,.8,753,14.5,1423
101,춘천,2020-02-16,.9,-3.8,2356,7.6,1
101,춘천,2020-02-17,-4.8,-6.8,2353,-2.7,1454
101,춘천,2020-02-18,-4,-10,727,2.6,1624
101,춘천,2020-02-19,-.9,-7.8,714,6.7,1621
101,춘천,2020-02-20,2.1,-4.1,659,10.9,1613
101,춘천,2020-02-21,3.6,-1.8,700,9,1638
101,춘천,2020-02-22,4.2,.4,2343,6.7,227
101,춘천,2020-02-23,2.1,-4,745,8.2,1608
101,춘천,2020-02-24,5.1,-1.7,739,12.4,1559
101,춘천,2020-02-25,4.4,1.6,2346,7.5,1735
101,춘천,2020-02-26,3.6,-.9,612,8.5,1527
101,춘천,2020-02-27,4.6,.4,736,11,1608
101,춘천,2020-02-28,2.3,-.7,421,4.4,1503
101,춘천,2020-02-29,6,2.5,2354,11.7,1649
101,춘천,2020-03-01,4.8,-.9,641,10,1551
101,춘천,2020-03-02,4.1,0,2358,8.9,1553
101,춘천,2020-03-03,4.6,-2.5,620,10.8,1611
101,춘천,2020-03-04,3.2,-.1,2347,6.3,1248
101,춘천,2020-03-05,1.1,-5.2,723,8.4,1617
101,춘천,2020-03-06,2.1,-5.6,557,10.6,1641
101,춘천,2020-03-07,4.2,-1.6,659,11.8,1606
101,춘천,2020-03-08,6.7,-2.3,700,17.8,1640
101,춘천,2020-03-09,8.8,-.2,719,16.8,1549
101,춘천,2020-03-10,8,4.6,2353,11.6,39
101,춘천,2020-03-11,4.4,.6,713,9.1,1516
101,춘천,2020-03-12,5.8,-3.6,707,13,1522
101,춘천,2020-03-13,6.7,-1.2,2356,11.5,1353
101,춘천,2020-03-14,3.2,-5.1,641,9.9,1515
101,춘천,2020-03-15,3.3,-1,625,8.8,1309
101,춘천,2020-03-16,3.4,-4.4,705,10.1,1603
101,춘천,2020-03-17,3.8,2.5,818,6.5,1711
101,춘천,2020-03-18,7.1,2.2,644,16.6,1636
101,춘천,2020-03-19,6.5,.5,529,11.9,1009
101,춘천,2020-03-20,8.9,2.6,723,15,1537
101,춘천,2020-03-21,11.8,4,233,19.5,1603
101,춘천,2020-03-22,11.5,5.1,649,18.9,1533
101,춘천,2020-03-23,9,0,651,18.3,1552
101,춘천,2020-03-24,9.3,.7,642,19.1,1635
101,춘천,2020-03-25,11,1.2,638,20.6,1600
101,춘천,2020-03-26,14,3.8,700,21.5,1437
101,춘천,2020-03-27,13.1,7.4,2358,17.8,1525
101,춘천,2020-03-28,7.6,1.2,655,14.4,1630
101,춘천,2020-03-29,7.7,-1.5,658,16.9,1618
101,춘천,2020-03-30,9.2,.5,642,19.1,1652
101,춘천,2020-03-31,11.2,1.5,634,20.4,1518
101,춘천,2020-04-01,9.3,3.3,2400,17,1224
101,춘천,2020-04-02,8.1,1.7,224,17.2,1532
101,춘천,2020-04-03,9.5,-1.2,656,18.5,1544
101,춘천,2020-04-04,9.8,4.6,2355,15.4,1553
101,춘천,2020-04-05,7,-3,634,15.3,1506
101,춘천,2020-04-06,9.4,-1,613,18.5,1603
101,춘천,2020-04-07,10.8,1.8,638,18.4,1443
101,춘천,2020-04-08,8.7,1.5,629,15.5,1628
101,춘천,2020-04-09,8.3,-.9,621,16.3,1528
101,춘천,2020-04-10,10.1,3.4,400,16.5,1454
101,춘천,2020-04-11,10.4,2.9,629,17,1603
101,춘천,2020-04-12,7.2,2.3,626,11.1,1617
101,춘천,2020-04-13,9.9,1.2,629,18.4,1616
101,춘천,2020-04-14,12,.5,609,22.7,1455
101,춘천,2020-04-15,13.3,2.8,617,23.5,1615
101,춘천,2020-04-16,15.2,7.3,555,23.7,1608
101,춘천,2020-04-17,10.7,8.5,2236,13.2,1
101,춘천,2020-04-18,13.9,8.4,634,20.7,1636
101,춘천,2020-04-19,11.3,8.6,613,15.6,1302
101,춘천,2020-04-20,10.2,8,2400,12.8,1648
101,춘천,2020-04-21,7.9,4.7,2341,11.7,1358
101,춘천,2020-04-22,6.7,4.3,622,9.8,1545
101,춘천,2020-04-23,8.4,1.1,617,15,1452
101,춘천,2020-04-24,9.4,-.3,609,16.1,1616
101,춘천,2020-04-25,12.2,4,556,19.7,1435
101,춘천,2020-04-26,11.7,4.4,608,18.4,1355
101,춘천,2020-04-27,11.1,3.4,604,18.4,1450
101,춘천,2020-04-28,13,2.6,538,21.1,1514
101,춘천,2020-04-29,14.7,6.4,624,22.8,1518
101,춘천,2020-04-30,16.2,4.6,550,24.3,1617
101,춘천,2020-05-01,21.2,14.1,456,28.1,1543
101,춘천,2020-05-02,20.5,16.8,2354,23.9,1651
101,춘천,2020-05-03,21.5,16.2,558,27.7,1612
101,춘천,2020-05-04,21.6,16,411,28.7,1602
101,춘천,2020-05-05,17.1,12.6,2354,21.7,1651
101,춘천,2020-05-06,18.4,9.5,550,27.4,1654
101,춘천,2020-05-07,18.8,10.7,600,25.7,1634
101,춘천,2020-05-08,19.3,12.5,549,27.5,1530
101,춘천,2020-05-09,14.7,12.6,543,16.1,1723
101,춘천,2020-05-10,16.3,13.8,509,19.4,1749
101,춘천,2020-05-11,17.7,14.2,351,22.6,1525
101,춘천,2020-05-12,14.1,10.3,534,18.8,1610
101,춘천,2020-05-13,15.7,6.9,532,23.3,1529
101,춘천,2020-05-14,16.9,9.3,523,24.6,1622
101,춘천,2020-05-15,15.1,14,1028,16.8,1
101,춘천,2020-05-16,18.4,14.8,405,23.4,1736
101,춘천,2020-05-17,21.3,17.1,507,26.8,1657
101,춘천,2020-05-18,19.7,15.9,2301,26.1,1403
101,춘천,2020-05-19,12.4,8.6,2359,16,4
101,춘천,2020-05-20,12.1,6,512,16.6,1812
101,춘천,2020-05-21,15.8,8.3,541,22.3,1659
101,춘천,2020-05-22,17.6,13.3,542,22.3,1538
101,춘천,2020-05-23,19.8,15,441,25.4,1511
101,춘천,2020-05-24,19.4,16.7,2354,22.7,1626
101,춘천,2020-05-25,18.2,14.8,327,22.9,1657
101,춘천,2020-05-26,18,14.5,420,24,1429
101,춘천,2020-05-27,18.2,11.7,504,24.9,1648
101,춘천,2020-05-28,18.3,13.5,411,23.8,1313
101,춘천,2020-05-29,20.2,12.2,528,28.2,1627
101,춘천,2020-05-30,21.7,13.6,533,30.1,1635
101,춘천,2020-05-31,21.9,14.9,526,29.3,1445
101,춘천,2020-06-01,21.8,19,206,26.1,1553
101,춘천,2020-06-02,17.7,14.7,541,21.4,1605
101,춘천,2020-06-03,22.6,15,349,29.2,1645
101,춘천,2020-06-04,24.1,18.9,554,29.7,1625
101,춘천,2020-06-05,23.9,18.4,512,30.2,1645
101,춘천,2020-06-06,24.2,17.5,535,31,1557
101,춘천,2020-06-07,24.8,19.9,613,30.1,1607
101,춘천,2020-06-08,25.6,18.8,523,32.6,1622
101,춘천,2020-06-09,26.9,19.9,530,34.4,1607
101,춘천,2020-06-10,26.4,21,531,32.6,1543
101,춘천,2020-06-11,27.1,22.7,422,33.3,1643
101,춘천,2020-06-12,24.6,19.9,526,28.9,1405
101,춘천,2020-06-13,26.6,19.1,524,34.4,1633
101,춘천,2020-06-14,25.4,21.4,621,30.1,1502
101,춘천,2020-06-15,24.5,19.3,451,30.6,1543
101,춘천,2020-06-16,23.4,16.2,506,30.8,1622
101,춘천,2020-06-17,25.1,18.3,523,31.4,1513
101,춘천,2020-06-18,23.3,19.4,542,27.1,1559
101,춘천,2020-06-19,23.6,19.7,425,29.1,1519
101,춘천,2020-06-20,25.1,18.4,458,32.1,1521
101,춘천,2020-06-21,26.5,19.7,541,34.3,1535
101,춘천,2020-06-22,27.6,19.3,510,36.4,1603
101,춘천,2020-06-23,27.1,20.8,524,33.3,1458
101,춘천,2020-06-24,21.8,19.5,2350,25.3,1
101,춘천,2020-06-25,21.5,19.6,1,23.6,1612
101,춘천,2020-06-26,22.6,20.4,537,25.8,1620
101,춘천,2020-06-27,24,20.4,2400,30,1538
101,춘천,2020-06-28,24.2,19.1,312,31,1640
101,춘천,2020-06-29,23.6,20.1,523,26.8,1410
101,춘천,2020-06-30,21,18.3,2335,23.6,1039
101,춘천,2020-07-01,20.7,17.4,533,25.7,1707
101,춘천,2020-07-02,23.9,18,201,30.4,1724
101,춘천,2020-07-03,25.8,20.7,532,31.5,1502
101,춘천,2020-07-04,24.6,19.7,627,30.2,1540
101,춘천,2020-07-05,24,18.3,521,29.8,1710
101,춘천,2020-07-06,25.5,20.1,514,31.6,1700
101,춘천,2020-07-07,24.9,21.5,2354,28.6,1736
101,춘천,2020-07-08,25.5,19.1,517,31.9,1619
101,춘천,2020-07-09,26.5,20.5,533,33,1556
101,춘천,2020-07-10,23.4,22.5,2354,25.4,1644
101,춘천,2020-07-11,23.9,20.5,2359,27.2,1435
101,춘천,2020-07-12,22,17.7,531,25.2,1248
101,춘천,2020-07-13,20,18.6,708,21.7,1206
101,춘천,2020-07-14,20.1,17,338,23.8,1454
101,춘천,2020-07-15,22,17.5,443,28.7,1714
101,춘천,2020-07-16,23.9,18.1,423,31,1616
101,춘천,2020-07-17,25.4,20.8,528,32.5,1518
101,춘천,2020-07-18,26.1,22,534,31.8,1651
101,춘천,2020-07-19,22,20.5,1042,23.9,1
101,춘천,2020-07-20,24.4,22.1,1,26.9,838
101,춘천,2020-07-21,25.6,20.9,544,31.6,1629
101,춘천,2020-07-22,24.5,21.6,522,27.8,1551
101,춘천,2020-07-23,21.8,19,2150,24.5,1141
101,춘천,2020-07-24,22.2,18.7,32,24.7,1503
101,춘천,2020-07-25,24,21.6,2358,27.3,1317
101,춘천,2020-07-26,24.3,20.4,253,29.5,1418
101,춘천,2020-07-27,22.7,21.8,538,24.1,1343
101,춘천,2020-07-28,23.8,21.1,519,27,1556
101,춘천,2020-07-29,23,22,737,23.8,1310
101,춘천,2020-07-30,25.6,22.8,503,29.7,1522
101,춘천,2020-07-31,25.9,21.5,317,31.1,1446
101,춘천,2020-08-01,24.7,23.5,502,26,1231
101,춘천,2020-08-02,24.7,23.5,2225,26.8,1231
101,춘천,2020-08-03,23.8,22.9,1123,25,7
101,춘천,2020-08-04,24.8,23,204,28.6,1549
101,춘천,2020-08-05,24.9,24.1,316,26.2,1723
101,춘천,2020-08-06,24.5,22.9,2350,27.1,1555
101,춘천,2020-08-07,23.8,22.1,714,26.3,1657
101,춘천,2020-08-08,24.6,21.7,540,28.5,1253
101,춘천,2020-08-09,23.7,22.1,518,25.4,1706
101,춘천,2020-08-10,26.5,23.5,58,29.4,1233
101,춘천,2020-08-11,25.1,23,805,27.4,1827
101,춘천,2020-08-12,26.8,22.9,409,31,1616
101,춘천,2020-08-13,27.2,24.4,508,30,1150
101,춘천,2020-08-14,28.1,26.1,43,30.3,1456
101,춘천,2020-08-15,26.6,25.5,1005,28.1,1341
101,춘천,2020-08-16,27.5,24.9,559,31,1530
101,춘천,2020-08-17,27.2,24.8,602,30.2,1500
101,춘천,2020-08-18,27.7,24.4,2353,32.5,1603
101,춘천,2020-08-19,27,23.3,240,32.5,1540
101,춘천,2020-08-20,27.6,22.9,322,32.8,1518
101,춘천,2020-08-21,24.1,22.3,2327,26.6,1017
101,춘천,2020-08-22,23.4,21.8,2326,27.1,1251
101,춘천,2020-08-23,25,21.4,357,30.7,1635
101,춘천,2020-08-24,26.3,22,230,31.8,1505
101,춘천,2020-08-25,28.5,23.9,557,33.7,1428
101,춘천,2020-08-26,29.1,25.1,550,34.6,1504
101,춘천,2020-08-27,28.5,25.1,327,31.5,1601
101,춘천,2020-08-28,27.8,25,518,33.2,1552
101,춘천,2020-08-29,27.1,25.1,551,29.8,1152
101,춘천,2020-08-30,27.1,25.1,2336,31.1,1331
101,춘천,2020-08-31,25.4,23.6,554,28.8,1434
101,춘천,2020-09-01,25.9,21.9,626,30.8,1543
101,춘천,2020-09-02,24.1,23.2,2026,25.1,1112
101,춘천,2020-09-03,23,20.7,824,25.9,1628
101,춘천,2020-09-04,22.4,17.8,2359,27.3,1613
101,춘천,2020-09-05,20.6,16.3,456,25.6,1649
101,춘천,2020-09-06,20.2,18.4,2359,23.8,1418
101,춘천,2020-09-07,19.6,16.5,259,22.9,1545
101,춘천,2020-09-08,22.8,18.6,2355,26.8,1536
101,춘천,2020-09-09,19.9,18.1,2229,25.8,1427
101,춘천,2020-09-10,21.1,17.7,634,26.6,1530
101,춘천,2020-09-11,21.3,17.2,643,26.7,1201
101,춘천,2020-09-12,19.4,17.9,618,22.7,1416
101,춘천,2020-09-13,20.5,16.2,621,26,1619
101,춘천,2020-09-14,20.8,17.1,245,26,1453
101,춘천,2020-09-15,21.7,17.9,506,27.6,1530
101,춘천,2020-09-16,20.9,19.8,617,24.3,1426
101,춘천,2020-09-17,19.6,16.2,2346,22.8,1447
101,춘천,2020-09-18,18.4,14.3,2355,25.1,1510
101,춘천,2020-09-19,17.6,13.3,718,25.5,1527
101,춘천,2020-09-20,16.8,10.5,620,24.3,1608
101,춘천,2020-09-21,16.2,10.4,512,24.2,1557
101,춘천,2020-09-22,17.2,11.1,648,24,1451
101,춘천,2020-09-23,16.8,12.1,507,21,1432
101,춘천,2020-09-24,18.1,13.9,638,23.2,1336
101,춘천,2020-09-25,17.8,13.7,552,22.4,1537
101,춘천,2020-09-26,16.9,12.8,359,22,1233
101,춘천,2020-09-27,17.7,11.4,500,25.2,1525
101,춘천,2020-09-28,17.9,13.6,327,25.9,1537
101,춘천,2020-09-29,16.8,13.1,300,22.6,1517
101,춘천,2020-09-30,17.9,13.6,624,22.2,1450
101,춘천,2020-10-01,18.5,14.6,618,24,1544
101,춘천,2020-10-02,17.9,14.9,559,21.6,1154
101,춘천,2020-10-03,18.8,16.1,2357,24.3,1340
101,춘천,2020-10-04,16.2,9.4,2359,21.8,1329
101,춘천,2020-10-05,11.5,4.6,632,19.1,1526
101,춘천,2020-10-06,11.9,5.7,544,20.4,1516
101,춘천,2020-10-07,14.3,7.9,642,21.7,1505
101,춘천,2020-10-08,14.4,8.8,635,21.6,1351
101,춘천,2020-10-09,14.6,8.7,530,21,1407
101,춘천,2020-10-10,14.6,8.3,635,20.8,1400
101,춘천,2020-10-11,14.2,9.3,645,19.3,1413
101,춘천,2020-10-12,14.7,10.5,316,21.6,1425
101,춘천,2020-10-13,12.4,8.5,2400,19.2,1436
101,춘천,2020-10-14,10.8,5.8,2355,18.3,1513
101,춘천,2020-10-15,9.5,3.7,356,18.5,1558
101,춘천,2020-10-16,8,4.7,445,11.7,1612
101,춘천,2020-10-17,10.1,5.6,2358,18.7,1533
101,춘천,2020-10-18,10.1,3.4,413,20,1538
101,춘천,2020-10-19,11.3,6.7,259,20.3,1533
101,춘천,2020-10-20,11.7,5.6,457,21.9,1602
101,춘천,2020-10-21,10.2,7.3,307,14.7,1547
101,춘천,2020-10-22,12.3,6.7,2400,19.3,1354
101,춘천,2020-10-23,7.1,1.3,722,14.4,1500
101,춘천,2020-10-24,6.1,-1.9,659,14.9,1437
101,춘천,2020-10-25,8.2,-.7,718,19.6,1512
101,춘천,2020-10-26,9.6,2,713,19.1,1624
101,춘천,2020-10-27,10.5,5.4,511,19,1542
101,춘천,2020-10-28,11.3,4.5,2350,20.1,1518
101,춘천,2020-10-29,7.7,.1,714,17.7,1533
101,춘천,2020-10-30,9.5,2,647,18.7,1527
101,춘천,2020-10-31,10.3,2.8,702,17.4,1453
101,춘천,2020-11-01,11.4,8.9,2343,12.8,1816
101,춘천,2020-11-02,8.9,5.5,2125,15.7,1441
101,춘천,2020-11-03,5.1,-.6,2400,8.6,1426
101,춘천,2020-11-04,2.3,-5.1,713,11.8,1554
101,춘천,2020-11-05,6.9,-2.1,436,15.6,1450
101,춘천,2020-11-06,11.4,7.2,743,16.9,1441
101,춘천,2020-11-07,14,9.5,10,18.6,1310
101,춘천,2020-11-08,7.7,2.1,2358,14.2,1504
101,춘천,2020-11-09,3.6,-4,706,11.8,1437
101,춘천,2020-11-10,4.4,-2.9,706,14.1,1533
101,춘천,2020-11-11,5.6,-1.7,707,15.7,1502
101,춘천,2020-11-12,6.6,-1.2,641,17.8,1536
101,춘천,2020-11-13,8.5,2.4,705,18.4,1508
101,춘천,2020-11-14,8.4,1.9,605,18.4,1515
101,춘천,2020-11-15,8.5,2.2,617,16.9,1452
101,춘천,2020-11-16,9,2.1,715,18.1,1525
101,춘천,2020-11-17,10.8,4.3,637,16.5,1521
101,춘천,2020-11-18,13.7,11.8,401,15.3,1519
101,춘천,2020-11-19,14.8,8.8,2349,19.5,816
101,춘천,2020-11-20,4.3,1.1,2359,8.7,1
101,춘천,2020-11-21,5.3,-1.4,442,11.4,1450
101,춘천,2020-11-22,6.5,3.6,2352,7.7,1526
101,춘천,2020-11-23,1.9,-2,2347,7,1422
101,춘천,2020-11-24,1,-3,147,6.3,1520
101,춘천,2020-11-25,1.7,-2.8,335,8.6,1454
101,춘천,2020-11-26,2.8,-1.2,217,10.2,1535
101,춘천,2020-11-27,2.3,-1.9,2359,7.7,1308
101,춘천,2020-11-28,-.8,-4.7,641,4.7,1348
101,춘천,2020-11-29,-1,-6,718,4.3,1333
101,춘천,2020-11-30,-2.1,-7.7,748,5.3,1451
101,춘천,2020-12-01,-1.4,-7.4,738,6.5,1501
101,춘천,2020-12-02,.7,-3,2346,6.4,1536
101,춘천,2020-12-03,-.8,-5.7,802,6.1,1329
101,춘천,2020-12-04,-2.5,-8,658,5.2,1533
101,춘천,2020-12-05,-1.1,-7.3,734,6.6,1413
101,춘천,2020-12-06,1.7,-3.4,612,8.2,1528
101,춘천,2020-12-07,1.7,-1.9,622,7.6,1425
101,춘천,2020-12-08,-2.2,-7.1,703,5.4,1510
101,춘천,2020-12-09,-1.9,-8.2,726,4.6,1424
101,춘천,2020-12-10,2.1,-.7,7,7.4,1443
101,춘천,2020-12-11,1.8,-2.8,515,6.9,1546
101,춘천,2020-12-12,.4,-4.1,2356,6.9,1428
101,춘천,2020-12-13,-2.5,-7,2359,1.1,1536
101,춘천,2020-12-14,-9.1,-13.4,744,-4.1,1424
101,춘천,2020-12-15,-10.1,-15.6,810,-3.6,1346
101,춘천,2020-12-16,-11,-17.2,804,-2.5,1427
101,춘천,2020-12-17,-8.3,-16.9,749,-.9,1501
101,춘천,2020-12-18,-2.7,-7.8,2400,3.4,1410
101,춘천,2020-12-19,-7,-13.7,816,.7,1442
101,춘천,2020-12-20,-6.7,-13.1,813,2,1528
101,춘천,2020-12-21,-5.2,-12.1,708,4.2,1523
101,춘천,2020-12-22,-2.8,-8.3,346,4,1519
101,춘천,2020-12-23,-1.2,-6,607,2.4,1540
101,춘천,2020-12-24,1.5,-2,2356,6,1301
101,춘천,2020-12-25,-2.8,-8.9,809,3.4,1507
